filepath,extension,width,height,resolution,mode,aspect_ratio,brightness,contrast,sharpness,edge_density,entropy,noise,class
./data/sammassamexpression/expression_data/sad/image0025477_face.jpg,.jpg,168,206,34608,RGB,0.816,117.16302588996764,63.71328051663321,318.95450759673395,0.1410656495607952,7.866678714752197,111.31183804396593,sad
./data/sammassamexpression/expression_data/sad/image0021699_face.jpg,.jpg,162,210,34020,RGB,0.771,127.93668430335097,46.8016803595705,119.2349774633727,0.038242210464432685,7.346162796020508,103.96224026554462,sad
./data/sammassamexpression/expression_data/neutral/ffhq_896_face.jpg,.jpg,141,195,27495,RGB,0.723,123.45280960174577,59.99658610656881,212.91862766762696,0.09343517003091471,7.614031791687012,108.40062859136047,neutral
./data/sammassamexpression/expression_data/happy/image0030076_face.jpg,.jpg,155,193,29915,RGB,0.803,115.00361022898211,53.947048034588256,163.02584070209065,0.10028413839211098,7.651127815246582,105.5810159169095,happy
./data/sammassamexpression/expression_data/happy/image0041487_face.jpg,.jpg,137,207,28359,RGB,0.662,75.65788638527452,43.614853752862246,99.45094473698845,0.044395077400472514,7.339548587799072,94.56192159095082,happy
./data/sammassamexpression/expression_data/angry/image0028154_face.jpg,.jpg,139,203,28217,RGB,0.685,83.55828046922068,41.936230464674466,133.9897230653576,0.07771910550377432,7.13549280166626,106.97024649983835,angry
./data/sammassamexpression/expression_data/happy/ffhq_2027_face.jpg,.jpg,132,162,21384,RGB,0.815,124.27880658436214,34.15923090855165,59.45728546602771,0.03853348297792742,6.8636579513549805,98.83303601485974,happy
./data/sammassamexpression/expression_data/sad/image0027406_face.jpg,.jpg,160,202,32320,RGB,0.792,96.54037747524752,59.19406415381217,397.91332185474306,0.1052289603960396,7.739802360534668,108.05080644170879,sad
./data/sammassamexpression/expression_data/fear/image0037617_face.jpg,.jpg,188,221,41548,RGB,0.851,43.794021372869935,25.153046139924886,116.52045199948479,0.048642533936651584,6.526211261749268,108.48120945155817,fear
./data/sammassamexpression/expression_data/happy/ffhq_889_face.jpg,.jpg,146,170,24820,RGB,0.859,129.27945205479452,50.635303826240275,158.77197183784492,0.09153908138597905,7.551169395446777,108.05719938551195,happy
./data/sammassamexpression/expression_data/happy/image0030013_face.jpg,.jpg,147,222,32634,RGB,0.662,144.93276950419806,72.55742147382361,343.0198441337503,0.11166268309125452,7.62599515914917,105.3184582750044,happy
./data/sammassamexpression/expression_data/happy/ffhq_274_face.jpg,.jpg,130,175,22750,RGB,0.743,135.470989010989,64.49610069233924,183.49893183721773,0.08,7.735527038574219,104.90220020037867,happy
./data/sammassamexpression/expression_data/happy/ffhq_4259_face.jpg,.jpg,127,169,21463,RGB,0.751,142.76377952755905,44.34388577964857,98.07785290077776,0.06392396216745096,7.185249328613281,102.13975088022663,happy
./data/sammassamexpression/expression_data/fear/image0037289_face.jpg,.jpg,159,221,35139,RGB,0.719,72.16409118073935,49.57286747316224,407.5868631605427,0.14214974814308887,7.405102252960205,111.4129374153024,fear
./data/sammassamexpression/expression_data/happy/image0042326_face.jpg,.jpg,144,187,26928,RGB,0.77,91.88149881164587,43.915979973587646,152.75517477186142,0.059789067142008316,7.313155174255371,100.65662815520575,happy
./data/sammassamexpression/expression_data/happy/ffhq_3321_face.jpg,.jpg,137,175,23975,RGB,0.783,139.3304275286757,49.970188548902236,393.1454063293685,0.07641293013555787,7.296351909637451,107.72663303973789,happy
./data/sammassamexpression/expression_data/angry/image0026689_face.jpg,.jpg,144,170,24480,RGB,0.847,114.53700980392156,58.18997597075486,183.7204488508026,0.08014705882352942,7.600897789001465,103.64123662472926,angry
./data/sammassamexpression/expression_data/happy/image0006543_face.jpg,.jpg,151,201,30351,RGB,0.751,127.60462587723633,44.3518463457296,283.9358474992424,0.07640604922407829,7.212183952331543,110.5383811254148,happy
./data/sammassamexpression/expression_data/angry/image0024329_face.jpg,.jpg,166,218,36188,RGB,0.761,103.06383331491102,49.92242643363204,141.05685296287302,0.0745827346081574,7.5719313621521,108.03543234739293,angry
./data/sammassamexpression/expression_data/happy/ffhq_3016_face.jpg,.jpg,137,180,24660,RGB,0.761,87.02400648824006,37.86380585094697,117.78844271714128,0.04590429845904299,6.937088966369629,106.86761732480221,happy
./data/sammassamexpression/expression_data/angry/image0009044_face.jpg,.jpg,136,199,27064,RGB,0.683,110.74634200413834,66.97202773682368,271.09297801255235,0.12389151640555719,7.6946868896484375,110.12667429365698,angry
./data/sammassamexpression/expression_data/neutral/ffhq_2839_face.jpg,.jpg,126,158,19908,RGB,0.797,97.7964135021097,51.24064372757663,93.47437924115388,0.04490657022302592,7.299439907073975,102.34371446982054,neutral
./data/sammassamexpression/expression_data/angry/image0019708_face.jpg,.jpg,161,217,34937,RGB,0.742,152.71480092738358,52.90681174409065,173.35340282514537,0.09050576752440107,7.667304039001465,111.58310661281574,angry
./data/sammassamexpression/expression_data/sad/image0030275_face.jpg,.jpg,149,187,27863,RGB,0.797,171.5843950759071,49.18657701880021,143.78678620094828,0.0427807486631016,7.230343818664551,101.8509666417991,sad
./data/sammassamexpression/expression_data/neutral/ffhq_5104_face.jpg,.jpg,133,165,21945,RGB,0.806,82.4,35.56102761302116,51.2925275262765,0.027979038505354294,7.129950523376465,100.21940690787795,neutral
./data/sammassamexpression/expression_data/happy/ffhq_1541_face.jpg,.jpg,144,195,28080,RGB,0.738,132.7883547008547,71.47270393039605,332.89432565482423,0.13247863247863248,7.8299641609191895,105.2537198009379,happy
./data/sammassamexpression/expression_data/happy/image0026884_face.jpg,.jpg,154,215,33110,RGB,0.716,116.41214134702507,37.226772028991924,101.93112135572912,0.055058894593778315,7.138858795166016,96.91115085390292,happy
./data/sammassamexpression/expression_data/happy/image0035914_face.jpg,.jpg,203,224,45472,RGB,0.906,131.49916432090077,50.60892275365535,147.56834025087815,0.0709667487684729,7.549594879150391,108.04175361527864,happy
./data/sammassamexpression/expression_data/angry/image0006610_face.jpg,.jpg,146,191,27886,RGB,0.764,62.7408735566234,56.32415058180734,193.4745397996965,0.07871333285519616,7.0329132080078125,107.20475243595654,angry
./data/sammassamexpression/expression_data/sad/image0017170_face.jpg,.jpg,173,194,33562,RGB,0.892,101.39294440140635,73.71869367607852,171.27031760265336,0.05762469459507777,7.697353839874268,102.17995237513594,sad
./data/sammassamexpression/expression_data/neutral/ffhq_1163_face.jpg,.jpg,135,185,24975,RGB,0.73,131.51963963963965,35.081336132124235,100.45252191290388,0.05761761761761762,6.888436317443848,110.27316311493855,neutral
./data/sammassamexpression/expression_data/happy/ffhq_3134_face.jpg,.jpg,128,168,21504,RGB,0.762,125.7280505952381,42.09793713922801,139.1577927271525,0.06984747023809523,7.143838882446289,106.12747966609876,happy
./data/sammassamexpression/expression_data/happy/image0022353_face.jpg,.jpg,166,215,35690,RGB,0.772,112.47433454749229,42.74774247821308,138.29825918699524,0.04345755113477164,7.281781196594238,97.33845279488445,happy
./data/sammassamexpression/expression_data/fear/image0032890_face.jpg,.jpg,158,203,32074,RGB,0.778,99.8709546673318,32.16595292886819,169.6992353869088,0.07429693833011161,6.966004371643066,112.50869586838958,fear
./data/sammassamexpression/expression_data/neutral/ffhq_5450_face.jpg,.jpg,123,167,20541,RGB,0.737,139.83326030865098,46.276764869387215,130.5023751739202,0.06494328416338055,7.228710174560547,105.99748992272566,neutral
./data/sammassamexpression/expression_data/fear/image0037122_face.jpg,.jpg,155,171,26505,RGB,0.906,154.88722882475005,72.90871561195385,439.31166459251176,0.07292963591775137,7.486783027648926,96.88497796014441,fear
./data/sammassamexpression/expression_data/sad/image0012754_face.jpg,.jpg,161,206,33166,RGB,0.782,119.43354640294277,37.32678746128989,142.55335676672607,0.03955858409214256,7.200094223022461,100.37431736590692,sad
./data/sammassamexpression/expression_data/neutral/ffhq_1940_face.jpg,.jpg,116,141,16356,RGB,0.823,101.41715578381022,50.56182321542249,355.7538502574264,0.12796527268280752,7.441999435424805,110.65883365600618,neutral
./data/sammassamexpression/expression_data/sad/image0029582_face.jpg,.jpg,165,205,33825,RGB,0.805,141.1970436067997,52.83734756765836,256.272587691637,0.10666666666666667,7.471983909606934,106.30634338312345,sad
./data/sammassamexpression/expression_data/happy/image0006016_face.jpg,.jpg,134,191,25594,RGB,0.702,147.6865671641791,36.71602172805717,59.18878399146417,0.03512542002031726,7.158030033111572,89.41319107963781,happy
./data/sammassamexpression/expression_data/fear/image0038543_face.jpg,.jpg,215,216,46440,RGB,0.995,177.04196813092162,39.97808055864065,119.16488959618182,0.045757967269595176,7.103817939758301,90.8659069871469,fear
./data/sammassamexpression/expression_data/happy/image0013904_face.jpg,.jpg,171,210,35910,RGB,0.814,159.74232804232804,45.57438393677147,240.92310336548695,0.06984126984126984,7.278282165527344,105.86972497920321,happy
./data/sammassamexpression/expression_data/happy/ffhq_46_face.jpg,.jpg,139,188,26132,RGB,0.739,124.35282412367978,59.551901197448444,174.36145673659445,0.07542476656972294,7.550814628601074,107.14816010365425,happy
./data/sammassamexpression/expression_data/fear/image0027036_face.jpg,.jpg,185,213,39405,RGB,0.869,84.62032736962314,68.44839969887396,118.06254397827112,0.05689633295267098,7.214974880218506,100.60015515194766,fear
./data/sammassamexpression/expression_data/angry/image0018428_face.jpg,.jpg,168,186,31248,RGB,0.903,117.71863799283155,44.305867885901066,106.57328926194133,0.06394009216589862,7.407474040985107,106.30532378529809,angry
./data/sammassamexpression/expression_data/happy/image0032565_face.jpg,.jpg,157,187,29359,RGB,0.84,115.88555468510508,38.85391976043205,133.2103542313103,0.057699512926189585,7.2385358810424805,106.20050444489141,happy
./data/sammassamexpression/expression_data/neutral/ffhq_2375_face.jpg,.jpg,145,175,25375,RGB,0.829,86.664,53.008527342259505,144.6634941361353,0.0665615763546798,7.488670825958252,107.1780595552118,neutral
./data/sammassamexpression/expression_data/happy/image0033964_face.jpg,.jpg,158,160,25280,RGB,0.988,178.2861155063291,54.3975162629257,155.82066249774675,0.05605221518987342,7.333685874938965,100.74730241676312,happy
./data/sammassamexpression/expression_data/happy/image0041935_face.jpg,.jpg,154,187,28798,RGB,0.824,81.51538301270922,50.5904255968574,155.059024748523,0.07635946940759775,7.520400524139404,96.36658878037812,happy
./data/sammassamexpression/expression_data/sad/image0018396_face.jpg,.jpg,162,210,34020,RGB,0.771,77.31184597295709,62.696464787319066,140.10564852573145,0.02880658436213992,6.6223464012146,103.72541091443271,sad
./data/sammassamexpression/expression_data/neutral/ffhq_4616_face.jpg,.jpg,122,143,17446,RGB,0.853,145.647598303336,46.270475069331546,95.17407155147639,0.06184798807749627,7.382288455963135,99.37251385415901,neutral
./data/sammassamexpression/expression_data/neutral/image0014997_face.jpg,.jpg,128,159,20352,RGB,0.805,126.30940448113208,77.39360681214059,527.5603281614651,0.13978970125786164,7.912466049194336,109.07168713536902,neutral
./data/sammassamexpression/expression_data/happy/image0032250_face.jpg,.jpg,152,210,31920,RGB,0.724,135.67384085213033,44.1329485507051,224.13308710274273,0.09429824561403509,7.34637975692749,111.74223663766188,happy
./data/sammassamexpression/expression_data/sad/image0029937_face.jpg,.jpg,138,215,29670,RGB,0.642,65.71604314122008,43.54501820140385,117.3617885948898,0.061139197842938996,7.194596290588379,107.15346406730397,sad
./data/sammassamexpression/expression_data/fear/image0038117_face.jpg,.jpg,167,222,37074,RGB,0.752,109.18085450720181,71.68654840835923,251.11346753792122,0.09626692560824297,7.749101638793945,102.79880829297144,fear
./data/sammassamexpression/expression_data/neutral/ffhq_5142_face.jpg,.jpg,129,164,21156,RGB,0.787,67.53970504821328,47.603428333452044,108.97616262491589,0.04291926640196635,7.33815336227417,96.197477364255,neutral
./data/sammassamexpression/expression_data/sad/image0005121_face.jpg,.jpg,140,199,27860,RGB,0.704,123.89630294328786,60.5609644660389,510.4841249357751,0.16963388370423546,7.729897499084473,113.4317926438411,sad
./data/sammassamexpression/expression_data/happy/image0039385_face.jpg,.jpg,141,200,28200,RGB,0.705,92.18056737588653,59.45150552255126,240.59717725969517,0.11113475177304964,7.71261739730835,109.01342915170804,happy
./data/sammassamexpression/expression_data/happy/image0030347_face.jpg,.jpg,204,219,44676,RGB,0.932,111.56330020592712,61.22134069008699,135.54816650767233,0.06352403975288745,7.674753189086914,106.49746133114813,happy
./data/sammassamexpression/expression_data/sad/image0022947_face.jpg,.jpg,132,202,26664,RGB,0.653,131.08472097209722,37.733981315377285,226.83201759504257,0.1273252325232523,7.178821563720703,113.75378979060518,sad
./data/sammassamexpression/expression_data/fear/image0033758_face.jpg,.jpg,149,189,28161,RGB,0.788,120.97844536770711,51.73257201916121,163.52337028347333,0.08554383722168957,7.403598308563232,107.7855174307649,fear
./data/sammassamexpression/expression_data/sad/image0012632_face.jpg,.jpg,164,195,31980,RGB,0.841,161.57051282051282,54.98119184739705,181.32969380389792,0.07135709818636649,7.666096210479736,105.90661172657552,sad
./data/sammassamexpression/expression_data/angry/image0000602_face.jpg,.jpg,152,195,29640,RGB,0.779,98.9227395411606,52.191824464593665,303.3255353023962,0.09480431848852902,7.50069522857666,111.05413075155137,angry
./data/sammassamexpression/expression_data/sad/image0000382_face.jpg,.jpg,196,224,43904,RGB,0.875,125.21724672011662,56.26357462960975,114.98610588147463,0.06785258746355685,7.623528003692627,95.24187728732618,sad
./data/sammassamexpression/expression_data/angry/image0019412_face.jpg,.jpg,172,224,38528,RGB,0.768,162.22116382890366,44.914759401567004,146.18463354853543,0.05022321428571429,7.110101699829102,100.86004504290887,angry
./data/sammassamexpression/expression_data/happy/ffhq_2761_face.jpg,.jpg,138,183,25254,RGB,0.754,169.07400807792826,38.385379296597534,130.65415710271344,0.08141284548982339,7.237427234649658,107.56844457541487,happy
./data/sammassamexpression/expression_data/happy/ffhq_831_face.jpg,.jpg,146,197,28762,RGB,0.741,103.78144774355052,51.94278643268865,148.6621922782274,0.08938877685835478,7.597928047180176,110.4929233275208,happy
./data/sammassamexpression/expression_data/neutral/ffhq_921_face.jpg,.jpg,130,178,23140,RGB,0.73,157.86940363007778,31.734507539722145,209.9013217131601,0.08712186689714779,6.697605609893799,110.91106167466411,neutral
./data/sammassamexpression/expression_data/fear/image0032072_face.jpg,.jpg,149,167,24883,RGB,0.892,149.18526704979303,54.989288803995734,437.8752505623759,0.11124060603624965,7.533874034881592,109.85611534195228,fear
./data/sammassamexpression/expression_data/happy/image0027054_face.jpg,.jpg,158,199,31442,RGB,0.794,149.24492716748298,71.60712753769849,200.95079659488835,0.08402773360473252,7.633485317230225,97.44856612712942,happy
./data/sammassamexpression/expression_data/happy/ffhq_4171_face.jpg,.jpg,138,197,27186,RGB,0.701,137.04406679908777,43.60322041010533,117.86757248210176,0.07735599205473405,7.398372650146484,108.0501143202282,happy
./data/sammassamexpression/expression_data/neutral/ffhq_4473_face.jpg,.jpg,125,184,23000,RGB,0.679,117.90234782608695,67.74573135059391,146.7143111512287,0.06869565217391305,7.770140171051025,103.99810865122565,neutral
./data/sammassamexpression/expression_data/happy/image0006567_face.jpg,.jpg,143,212,30316,RGB,0.675,120.35367462725954,50.87146146051175,101.44833767606099,0.04984166776619607,7.455296516418457,95.30001106728757,happy
./data/sammassamexpression/expression_data/angry/image0003666_face.jpg,.jpg,149,196,29204,RGB,0.76,105.84443911792906,78.06107859711342,308.0195874496369,0.11604574715792357,7.7395219802856445,108.54924707951004,angry
./data/sammassamexpression/expression_data/fear/image0036986_face.jpg,.jpg,164,209,34276,RGB,0.785,93.23698797992765,39.20791636447378,97.84835262102027,0.05455712451861361,7.063587188720703,105.03861485988149,fear
./data/sammassamexpression/expression_data/happy/image0020938_face.jpg,.jpg,127,195,24765,RGB,0.651,129.70648092065414,53.478671623248175,120.80794083239712,0.0649707248132445,7.42304801940918,103.84455306783275,happy
./data/sammassamexpression/expression_data/angry/image0003836_face.jpg,.jpg,145,210,30450,RGB,0.69,80.91743842364532,43.86442856431761,214.76090386296408,0.07431855500821018,7.303228378295898,102.8631648478683,angry
./data/sammassamexpression/expression_data/happy/image0017814_face.jpg,.jpg,165,215,35475,RGB,0.767,61.15464411557435,37.869480097166026,244.78059873746062,0.07777307963354475,7.136721134185791,105.93891365367584,happy
./data/sammassamexpression/expression_data/angry/image0026483_face.jpg,.jpg,181,189,34209,RGB,0.958,91.06062732029582,53.199900572102315,116.57144016889416,0.04703440615042825,7.540981292724609,105.00997402628845,angry
./data/sammassamexpression/expression_data/neutral/ffhq_4603_face.jpg,.jpg,121,155,18755,RGB,0.781,140.94140229272193,47.05901647702143,148.51148836734268,0.08424420154625434,7.185516834259033,105.63849761864049,neutral
./data/sammassamexpression/expression_data/happy/ffhq_164_face.jpg,.jpg,129,178,22962,RGB,0.725,109.3148680428534,48.29623511496919,117.17596868651276,0.07508056789478268,7.300209999084473,107.83551104292448,happy
./data/sammassamexpression/expression_data/happy/image0006197_face.jpg,.jpg,145,211,30595,RGB,0.687,110.85419186141526,76.12345503802206,384.3503679352268,0.11616277169472136,7.737597942352295,110.07125158448514,happy
./data/sammassamexpression/expression_data/happy/image0033246_face.jpg,.jpg,125,222,27750,RGB,0.563,107.41682882882883,58.37662420633328,159.12918049638824,0.07837837837837838,7.595095634460449,108.06231840745652,happy
./data/sammassamexpression/expression_data/happy/image0040457_face.jpg,.jpg,176,224,39424,RGB,0.786,157.27468039772728,52.090887828037594,107.28966351395053,0.06318486201298701,7.536560535430908,99.19498748855105,happy
./data/sammassamexpression/expression_data/sad/image0026589_face.jpg,.jpg,202,222,44844,RGB,0.91,110.01552047096601,54.628988257069935,206.0754287685312,0.07766925341182766,7.4178853034973145,102.18347629968648,sad
./data/sammassamexpression/expression_data/sad/image0012272_face.jpg,.jpg,137,188,25756,RGB,0.729,94.30066780555987,79.66445092369312,143.93528963232453,0.05097841279701817,7.1309733390808105,90.4346496970121,sad
./data/sammassamexpression/expression_data/sad/image0017445_face.jpg,.jpg,144,213,30672,RGB,0.676,119.32749739175796,57.82171777272533,301.75102885654337,0.09063641105894626,7.683355331420898,110.51921609540024,sad
./data/sammassamexpression/expression_data/happy/ffhq_174_face.jpg,.jpg,136,185,25160,RGB,0.735,88.91192368839428,45.124765576327384,87.13760933365097,0.060294117647058824,7.352428436279297,106.52819781964185,happy
./data/sammassamexpression/expression_data/fear/image0035387_face.jpg,.jpg,188,221,41548,RGB,0.851,147.56248194858958,77.16917152535233,225.37247300066053,0.07052084336189468,7.69630241394043,104.23685195051213,fear
./data/sammassamexpression/expression_data/angry/image0007566_face.jpg,.jpg,169,216,36504,RGB,0.782,132.19115713346483,77.22848987168615,469.8973953125994,0.15159982467674776,7.760315895080566,112.436220200861,angry
./data/sammassamexpression/expression_data/fear/image0035029_face.jpg,.jpg,161,214,34454,RGB,0.752,140.65806582689964,52.39938950037858,213.75984788266453,0.09337087130666977,7.431955814361572,109.52728929790777,fear
./data/sammassamexpression/expression_data/happy/ffhq_4801_face.jpg,.jpg,140,188,26320,RGB,0.745,95.27211246200608,51.7076784386929,77.17128419452888,0.05759878419452887,7.531435966491699,105.17376950251037,happy
./data/sammassamexpression/expression_data/angry/image0000690_face.jpg,.jpg,163,217,35371,RGB,0.751,130.7541488790252,76.06144762592658,151.44377547287317,0.07681433943060699,7.676896572113037,108.45300030164977,angry
./data/sammassamexpression/expression_data/happy/ffhq_3429_face.jpg,.jpg,130,157,20410,RGB,0.828,76.850122488976,55.59563557499317,76.09941427584108,0.03615874571288584,7.558279037475586,102.86190867443261,happy
./data/sammassamexpression/expression_data/neutral/ffhq_4693_face.jpg,.jpg,131,152,19912,RGB,0.862,88.70871836078746,41.95176050233539,110.93061031162668,0.0702591402169546,7.3388590812683105,105.11366713249534,neutral
./data/sammassamexpression/expression_data/happy/ffhq_4998_face.jpg,.jpg,141,181,25521,RGB,0.779,133.1762470122644,46.72195498457626,194.29139774319208,0.09509815446103209,7.408483505249023,111.54021486385409,happy
./data/sammassamexpression/expression_data/sad/image0023105_face.jpg,.jpg,151,192,28992,RGB,0.786,124.79132174392936,47.09646304576134,123.15193719873511,0.06415562913907284,7.044227600097656,108.32656964784849,sad
./data/sammassamexpression/expression_data/neutral/ffhq_271_face.jpg,.jpg,122,147,17934,RGB,0.83,156.01667224266757,41.99029930336299,298.2230120033322,0.09105609456897513,7.328614711761475,104.94468236982513,neutral
./data/sammassamexpression/expression_data/happy/ffhq_2969_face.jpg,.jpg,122,160,19520,RGB,0.762,120.43652663934427,53.96620800443911,261.89720747740864,0.07540983606557378,7.535251617431641,104.57836557814801,happy
./data/sammassamexpression/expression_data/happy/ffhq_2947_face.jpg,.jpg,126,165,20790,RGB,0.764,62.904521404521404,47.2672238547746,191.28602533037838,0.04954304954304954,6.978995323181152,100.34773961354558,happy
./data/sammassamexpression/expression_data/sad/image0019084_face.jpg,.jpg,163,212,34556,RGB,0.769,121.49097117721959,40.33791037041322,123.60481282214846,0.07729482579002199,7.326321125030518,111.71108353183833,sad
./data/sammassamexpression/expression_data/happy/image0018329_face.jpg,.jpg,149,200,29800,RGB,0.745,106.04214765100672,58.967812020186045,200.99215601099053,0.061275167785234896,7.717495918273926,105.08063832324748,happy
./data/sammassamexpression/expression_data/happy/ffhq_1060_face.jpg,.jpg,143,176,25168,RGB,0.812,159.01716465352828,52.13897778823933,147.73440824133533,0.07819453273998729,7.478386878967285,106.30154532827187,happy
./data/sammassamexpression/expression_data/neutral/ffhq_1284_face.jpg,.jpg,121,169,20449,RGB,0.716,154.8031688591129,42.35917387598247,151.78497362315196,0.07653185974864296,7.076577186584473,107.20632827675978,neutral
./data/sammassamexpression/expression_data/happy/image0011158_face.jpg,.jpg,146,182,26572,RGB,0.802,95.8414120126449,47.27162539460366,212.64676630678073,0.08031010085804606,7.2432966232299805,104.5836066829229,happy
./data/sammassamexpression/expression_data/angry/image0021805_face.jpg,.jpg,159,218,34662,RGB,0.729,131.68501529051989,67.66693477186664,433.8177438674061,0.14347123651260746,7.77806282043457,111.05894777054846,angry
./data/sammassamexpression/expression_data/happy/ffhq_4334_face.jpg,.jpg,132,159,20988,RGB,0.83,122.9159996188298,39.419106618689234,167.81071395712377,0.05870020964360587,7.30241060256958,104.5052810409967,happy
./data/sammassamexpression/expression_data/neutral/ffhq_4346_face.jpg,.jpg,127,175,22225,RGB,0.726,114.94695163104612,59.217744450979836,247.72391030783695,0.10816647919010124,7.676055431365967,107.39762691637615,neutral
./data/sammassamexpression/expression_data/happy/ffhq_1489_face.jpg,.jpg,130,175,22750,RGB,0.743,79.68698901098901,40.46397613656003,64.67350219731917,0.04887912087912088,7.209136009216309,98.33115055126807,happy
./data/sammassamexpression/expression_data/happy/ffhq_2518_face.jpg,.jpg,146,189,27594,RGB,0.772,122.28223526853664,53.060552804890705,117.0857083326957,0.08755526563745741,7.596579551696777,106.96523097346666,happy
./data/sammassamexpression/expression_data/happy/image0007915_face.jpg,.jpg,141,187,26367,RGB,0.754,106.68892934349755,61.439254430691584,402.04777280088337,0.14563659119353736,7.719587326049805,109.34607313644501,happy
./data/sammassamexpression/expression_data/happy/ffhq_1795_face.jpg,.jpg,148,187,27676,RGB,0.791,120.33017777135424,42.72682042389051,168.29479696626217,0.07013296719179073,6.974221229553223,109.78949051507313,happy
./data/sammassamexpression/expression_data/happy/ffhq_2400_face.jpg,.jpg,129,187,24123,RGB,0.69,127.88268457488704,50.52806419414708,159.41182592401083,0.09418397380093686,7.532927513122559,107.6322914509015,happy
./data/sammassamexpression/expression_data/neutral/ffhq_2395_face.jpg,.jpg,142,181,25702,RGB,0.785,135.15952065987082,45.85742587743249,86.95045549421395,0.05408139444401214,7.303033828735352,105.3386694436811,neutral
./data/sammassamexpression/expression_data/angry/image0005276_face.jpg,.jpg,150,157,23550,RGB,0.955,139.4312526539278,57.742610007972175,296.1150758408049,0.10492569002123142,7.676175117492676,107.66843513234582,angry
./data/sammassamexpression/expression_data/neutral/ffhq_303_face.jpg,.jpg,128,141,18048,RGB,0.908,88.24722960992908,55.59177869885936,220.9293412718517,0.11214539007092199,7.555870532989502,106.69514133744393,neutral
./data/sammassamexpression/expression_data/angry/image0024836_face.jpg,.jpg,137,198,27126,RGB,0.692,137.92674924426748,54.11034349069622,182.8711811258548,0.046376170463761704,7.585162162780762,99.46982079925607,angry
./data/sammassamexpression/expression_data/happy/image0039634_face.jpg,.jpg,170,208,35360,RGB,0.817,155.88368212669684,48.311716614438346,289.13460613185515,0.10817307692307693,7.410140037536621,112.64764864834746,happy
./data/sammassamexpression/expression_data/happy/image0033786_face.jpg,.jpg,206,224,46144,RGB,0.92,116.59318654646324,61.275012105832474,223.15006576558312,0.07470093619972261,7.520378112792969,106.60761621251906,happy
./data/sammassamexpression/expression_data/happy/image0030741_face.jpg,.jpg,168,211,35448,RGB,0.796,116.41672308733921,47.79536863184397,150.86719622898536,0.0846027984653577,7.508264541625977,104.88150446690464,happy
./data/sammassamexpression/expression_data/sad/image0018292_face.jpg,.jpg,157,204,32028,RGB,0.77,125.71865242912452,65.98835806456631,275.40119786609847,0.0860809291869614,7.619811534881592,105.44945068522186,sad
./data/sammassamexpression/expression_data/happy/image0020692_face.jpg,.jpg,169,224,37856,RGB,0.754,173.95469674556213,53.8026323589869,143.94027314319615,0.04445794590025359,7.445461750030518,97.90185734742226,happy
./data/sammassamexpression/expression_data/neutral/ffhq_1007_face.jpg,.jpg,116,161,18676,RGB,0.72,104.23747055043907,66.63471187312248,633.9323192878746,0.13969800813878774,7.493425369262695,105.2953090597134,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_2914_face.jpg,.jpg,132,167,22044,RGB,0.79,131.14956450734894,68.5602910819232,114.27382145361047,0.05625113409544547,7.7246928215026855,101.92420187000673,neutral
./data/sammassamexpression/expression_data/angry/image0028604_face.jpg,.jpg,146,213,31098,RGB,0.685,75.81461830342788,48.17648431104495,140.91575609577578,0.03479323429159432,7.195910930633545,103.55382733422657,angry
./data/sammassamexpression/expression_data/happy/ffhq_846_face.jpg,.jpg,151,192,28992,RGB,0.786,130.68677566225165,60.71920027528799,137.81821960705304,0.0820916114790287,7.574428558349609,104.1400197308463,happy
./data/sammassamexpression/expression_data/happy/image0041518_face.jpg,.jpg,175,213,37275,RGB,0.822,121.34674714956405,74.88734885094627,82.7731081798639,0.051482226693494296,7.670553684234619,91.80962319563368,happy
./data/sammassamexpression/expression_data/neutral/ffhq_2723_face.jpg,.jpg,129,167,21543,RGB,0.772,97.91663185257393,67.14982312216144,110.99184945037666,0.08114004549041452,7.682736396789551,100.72636066720632,neutral
./data/sammassamexpression/expression_data/angry/image0006484_face.jpg,.jpg,161,208,33488,RGB,0.774,106.52935379837554,39.40786833557415,170.8409557998355,0.07808767319636885,7.229988098144531,108.44464661095466,angry
./data/sammassamexpression/expression_data/neutral/ffhq_4759_face.jpg,.jpg,124,174,21576,RGB,0.713,147.3267982944012,51.90294839734196,222.33507803262017,0.08657767890248425,7.303156852722168,105.37882483641967,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_2355_face.jpg,.jpg,138,166,22908,RGB,0.831,144.772132006286,48.23666832572593,83.45328690465051,0.062205343111576744,7.493660926818848,100.0146166891144,neutral
./data/sammassamexpression/expression_data/sad/image0009774_face.jpg,.jpg,178,202,35956,RGB,0.881,117.92184892646569,71.42413346740575,229.10683644291342,0.09492157080876627,7.899230003356934,104.78885179933384,sad
./data/sammassamexpression/expression_data/neutral/ffhq_2641_face.jpg,.jpg,111,163,18093,RGB,0.681,106.87105510418394,64.37761677966562,221.73812028482732,0.10855026805947052,7.695117950439453,107.05903145180615,neutral
./data/sammassamexpression/expression_data/fear/image0029142_face.jpg,.jpg,153,220,33660,RGB,0.695,126.43989898989899,68.71003627878869,164.61471668468965,0.07296494355317884,7.691290855407715,103.53681035477322,fear
